CLUE_ID,text,ISO2,clue_type,ISO3
297,California bungalows appear (as the name suggests) through California.,[],0,[]
298,Conch houses are found in Florida.,[],0,[]
299,A California bungalow home.,[],0,[]
300,Birch trees are found only in the northern hemisphere and if you are in the USA and see a bunch of birch trees then you are probably fairly northern.,['US'],0,['USA']
301,"Eucalyptus trees are found almost exclusively in Australia and they can be useful for identifying this country on bland expanses of road (if you are interested in how not to rescue a koala from one of these trees, read my experience here).",['AU'],0,['AUS']
302,If you have wall to metaphorical wall of these trees then you are probably close to the Arctic region.,[],0,[]
303,Savanna trees have a unique look especially the umbrella thorn acacia and point to you being in Africa.,[],0,[]
304,Trees with leaves matching the colourful hues of the sunset are found mainly in North-Eastern USA and South-Eastern Canada in Autumn months.,"['CA', 'US']",0,"['CAN', 'USA']"
305,"A Eucalyptus tree, typically found in Australia.",['AU'],0,['AUS']
306,Birch trees are only found in the Northern Hemisphere and are typically found north of the 40th parallel.,[],0,[]
307,Pine trees are mainly found in the Northern Hemisphere.,[],0,[]
308,This umbrella thorn acacia is found across large swathes of Africa and parts of the Middle-East.,[],0,[]
309,A map showing the distribution of palm trees across the earth.,[],0,[]
310,"It shows the woodland and forested areas on this pale, blue dot we call earth.",[],0,[]
311,In the USA I have noticed a large amount of ‘expensive utes’ also known as personal trucks.,['US'],0,['USA']
312,"These ‘expensive utes’ are often Ford F150s and indeed this is the best-selling car in most parts of the USA, excluding coastal states.",['US'],0,['USA']
313,Canadians like the Ford F-Series.,[],0,[]
314,Brazil has the Chevrolet Onix as their most popular car whilst Argentina has the Toyota Hilux.,"['AR', 'BR']",0,"['ARG', 'BRA']"
315,Australia and South Africa also have an abundance of Toyota Hilux.,"['AU', 'ZA']",0,"['AUS', 'ZAF']"
316,Japan likes Toyota Aqua cars and Koreans enjoy Hyundai cars (as well as Korean food).,['JP'],0,['JPN']
317,"The Ford F150, the most popular car across large parts of the USA.",['US'],0,['USA']
318,European cars are typically smaller than cars in the USA and cover an assortment of European car brands.,['US'],0,['USA']
319,"In France there is an abundance of Renaults, in Sweden Volvos rule, Norway= Volkswagen, Finland= Skoda, Denmark has many Peugeots, in Italy there are plenty of Fiats and in Spain, Romania and Bulgaria there are lots of Dacia Sanderos.","['BG', 'DK', 'ES', 'FR', 'IT', 'RO', 'SE']",0,"['BGR', 'DNK', 'ESP', 'FRA', 'ITA', 'ROU', 'SWE']"
320,Russians have a penchant for Hyundai cars and typically Russia and Eastern Europe have rectangular shaped cars as more prevalent as opposed to curved cars.,['RU'],0,['RUS']
321,South-east Asia has motorbikes as their primary transport.,[],0,[]
322,If you spot people on bicycles then the location is more likely to be Western Europe as opposed to North America.,[],0,[]
323,The most popular European cars.,[],0,[]
324,I find cars in Europe as being the most useful in helping identify which country I’m in.,[],0,[]
325,The most popular South American cars.,['US'],0,['USA']
326,The most popular North American cars.,['US'],0,['USA']
327,The most popular cars in Asia.,[],0,[]
328,The most popular new cars by US state.,['US'],0,['USA']
329,Utility Poles and Bollards.,[],0,[]
330,"In Japan, there is a common feature of red and white striped arrows attached to utility poles.",['JP'],0,['JPN']
331,"To my surprise, these abundant poles don’t indicate to the curious masses the direction of the core of the earth.",[],0,[]
332,The arrows are typically found on the northern Japanese island of Hokkaido.,['JP'],0,['JPN']
333,Sometimes the arrows will also appear on the main island of Honshu near mountains.,[],0,[]
334,"The red and white striped arrow pointing downwards indicates that you are in Japan, most likely on the island of Hokkaido or possibly on the island of Honshu near mountains.",['JP'],0,['JPN']
335,France also sometimes has them although they appear with more holes in France and are rarer.,['FR'],0,['FRA']
336,"These concrete utility poles are mainly found in Romania, Hungary and Poland.","['HU', 'PL', 'RO']",0,"['HUN', 'POL', 'ROU']"
337,The concrete pole above appears occasionally in France although it has more holes in France.,['FR'],0,['FRA']
338,"Romania can often be recognised thanks to their concrete, hollow poles featuring a dash of yellow paint.",['RO'],0,['ROU']
339,French utility poles can have holes as well however these are often smaller holes.,['FR'],0,['FRA']
340,This is another variant of French utility poles.,['FR'],0,['FRA']
341,Bollards are most useful in Europe for identifying countries.,[],0,[]
342,"For instance, if you know you are in Europe and spot a red, white and green setup of chairs then you may be in Italy, Bulgaria or Hungary.","['BG', 'HU', 'IT']",0,"['BGR', 'HUN', 'ITA']"
343,Flags of Europe.,[],0,[]
344,Flags of North America.,[],0,[]
345,Flags of South America.,[],0,[]
346,Flags of Asia.,[],0,[]
347,Flags of Africa and a bit of the Middle East.,[],0,[]
348,Being aware of the USA state flags can also be of importance in GeoGuessr as these are often visible.,['US'],0,['USA']
349,USA state flags.,['US'],0,['USA']
350,"For example, if a player is certain they are in Ireland, they may select the Ivory Coast on their first guess.","['CI', 'IE']",0,"['CIV', 'IRL']"
351,"The flags are so similar, many of the other players will be confused and thus avoid guessing the correct country of Ireland.",['IE'],0,['IRL']
352,"For example, if you are located in Romania, you can guess Chad.","['RO', 'TD']",0,"['ROU', 'TCD']"
353,"Some suffixes of note that are conspicuous for their letters not matching the country’s name in English or not being 100% clear are: .at= Austria, .ch= Switzerland, .de= Germany, .ee= Estonia, .es= Spain, .hr= Croatia, .ie= Ireland, .is= Iceland, .sz= Eswatini.ua= Ukraine and .za= South Africa.","['AT', 'CH', 'DE', 'ES', 'EE', 'HR', 'IE', 'IS', 'UA', 'ZA']",0,"['AUT', 'CHE', 'DEU', 'ESP', 'EST', 'HRV', 'IRL', 'ISL', 'UKR', 'ZAF']"
354,.ad = Andorra.,['AD'],0,['AND']
355,.ae = United Arab Emirates.,['AE'],0,['ARE']
356,.al = Albania.,['AL'],0,['ALB']
357,.ar = Argentina.,['AR'],0,['ARG']
358,.as = American Samoa.,['AS'],0,['ASM']
359,.at = Austria.,['AT'],0,['AUT']
360,.au = Australia.,['AU'],0,['AUS']
361,.bd = Bangladesh.,['BD'],0,['BGD']
362,.be = Belgium.,['BE'],0,['BEL']
363,.bg = Bulgaria.,['BG'],0,['BGR']
364,.bo = Bolivia.,['BO'],0,['BOL']
365,.br = Brazil.,['BR'],0,['BRA']
366,.bt = Bhutan.,['BT'],0,['BTN']
367,.bw = Botswana.,['BW'],0,['BWA']
368,.ca = Canada.,['CA'],0,['CAN']
369,.ch = Switzerland.,['CH'],0,['CHE']
370,.cl = Chile.,['CL'],0,['CHL']
371,.co = Colombia.,['CO'],0,['COL']
372,.cr = Costa Rica.,['CR'],0,['CRI']
373,.de = Germany.,['DE'],0,['DEU']
374,.dk = Denmark.,['DK'],0,['DNK']
375,.do = Dominican Republic.,['DO'],0,['DOM']
376,.ec = Ecuador.,['EC'],0,['ECU']
377,.ee = Estonia.,['EE'],0,['EST']
378,.es = Estonia.,['EE'],0,['EST']
379,.fi = Finland.,['FI'],0,['FIN']
380,.fo = Faroe Islands.,['FO'],0,['FRO']
381,.fr = France.,['FR'],0,['FRA']
382,.gb = Great Britain.,['GB'],0,['GBR']
383,.gh = Ghana.,['GH'],0,['GHA']
384,.gi = Gibraltar.,['GI'],0,['GIB']
385,.gl = Greenland.,['GL'],0,['GRL']
386,.gr = Greece.,['GR'],0,['GRC']
387,.gt = Guatemala.,['GT'],0,['GTM']
388,.gu = Guam.,['GU'],0,['GUM']
389,.hk = Hong Kong.,['HK'],0,['HKG']
390,.hr = Croatia.,['HR'],0,['HRV']
391,.hu = Hungary.,['HU'],0,['HUN']
392,.id = Indonesia.,['ID'],0,['IDN']
393,.ie = Ireland.,['IE'],0,['IRL']
394,.il = Israel.,['IL'],0,['ISR']
395,.is = Iceland.,['IS'],0,['ISL']
396,.it = Italy.,['IT'],0,['ITA']
397,.je = Jersey.,['JE'],0,['JEY']
398,.jp = Japan.,['JP'],0,['JPN']
399,.ke = Kenya.,['KE'],0,['KEN']
400,.kg = Kyrgyzstan.,['KG'],0,['KGZ']
401,.kh = Cambodia.,['KH'],0,['KHM']
402,.kr = South Korea.,['KR'],0,['KOR']
403,.kw = Kuwait.,['KW'],0,['KWT']
404,.la = Laos.,['LA'],0,['LAO']
405,.lb = Lebanon.,['LB'],0,['LBN']
406,.lk = Sri Lanka.,['LK'],0,['LKA']
407,.ls = Lesotho.,['LS'],0,['LSO']
408,.lt = Lithuania.,['LT'],0,['LTU']
409,.lu = Luxembourg.,['LU'],0,['LUX']
410,.lv = Latvia.,['LV'],0,['LVA']
411,.mc = Monaco.,['MC'],0,['MCO']
412,.me = Montenegro.,['ME'],0,['MNE']
413,.mg = Madagascar.,['MG'],0,['MDG']
414,.mk = North Macedonia.,['MK'],0,['MKD']
415,.mn = Mongolia.,['MN'],0,['MNG']
416,.mo = Macau.,['MO'],0,['MAC']
417,.mp = Northern Mariana Islands.,['MP'],0,['MNP']
418,.mt = Malta.,['MT'],0,['MLT']
419,.mx = Mexico.,['MX'],0,['MEX']
420,.my = Malaysia.,['MY'],0,['MYS']
421,.ng = Nigeria.,['NG'],0,['NGA']
422,.nl = The Netherlands.,['NL'],0,['NLD']
423,.no = Norway.,['NO'],0,['NOR']
424,.nz = New Zealand.,['NZ'],0,['NZL']
425,.pe = Peru.,['PE'],0,['PER']
426,.ph = The Philippines.,['PH'],0,['PHL']
427,.pl = Poland.,['PL'],0,['POL']
428,.pr = Puerto Rico.,['PR'],0,['PRI']
429,.ps = Palestine.,['PS'],0,['PSE']
430,.pt = Portugal.,['PT'],0,['PRT']
431,.ro = Romania.,['RO'],0,['ROU']
432,.rs = Serbia.,['RS'],0,['SRB']
433,.ru = Russia.,['RU'],0,['RUS']
434,.se = Sweden.,['SE'],0,['SWE']
435,.sg = Singapore.,['SG'],0,['SGP']
436,.si = Slovenia.,['SI'],0,['SVN']
437,.sj = Svalbard & Jan Mayen Islands.,['SJ'],0,['SJM']
438,.sk = Slovakia.,['SK'],0,['SVK']
439,.sn = Senegal.,['SN'],0,['SEN']
440,.sz = Eswatini.,['SZ'],0,['SWZ']
441,.th = Thailand.,['TH'],0,['THA']
442,.tn = Tunisia.,['TN'],0,['TUN']
443,.tr = Turkey.,['TR'],0,['TUR']
444,.tw = Taiwan.,['TW'],0,['TWN']
445,.ua = Ukraine.,['UA'],0,['UKR']
446,.ug = Uganda.,['UG'],0,['UGA']
447,.uk = Ukraine.,['UA'],0,['UKR']
448,.us = The United States of America.,['US'],0,['USA']
449,.uy = Uruguay.,['UY'],0,['URY']
450,.va = Vatican City.,['VA'],0,['VAT']
451,.vn = Vietnam.,['VN'],0,['VNM']
452,.za = South Africa.,['ZA'],0,['ZAF']
453,"I would then look at the general direction that the road is travelling beyond the sign (in this case, East).",[],0,[]
454,I find this most useful in distinguishing Canada (red post boxes) from the USA (blue post boxes).,"['CA', 'US']",0,"['CAN', 'USA']"
455,These include Australia’s Trevor Chappell rolling a cricket ball along the pitch to a New Zealand batsman who couldn’t get under the ball to hit it over the fence.,"['AU', 'NZ']",0,"['AUS', 'NZL']"
456,"The countries these bars are almost certainly visible in are: Guatemala, the Faroe Islands, Mongolia, Kyrgyzstan, Senegal, Ghana and Kenya.","['FO', 'GH', 'GT', 'KE', 'KG', 'MN', 'SN']",0,"['FRO', 'GHA', 'GTM', 'KEN', 'KGZ', 'MNG', 'SEN']"
457,South African national parks also have bars visible (at least the bars aren’t around the animals; am I right guys?),['ZA'],0,['ZAF']
458,"Curaçao, a Dutch, Caribbean island, also has bars visible.","['CW', 'NL']",0,"['CUW', 'NLD']"
459,"Some further countries also have the 4 bars visible but only in certain regions of their country, such as Bangladesh and Nigeria.","['BD', 'NG']",0,"['BGD', 'NGA']"
460,Also the couple of small towns in Laos that are covered by Street View outside of Vientiane will have bars.,['LA'],0,['LAO']
461,"This occurs in: Guatemala, the Faroe Islands, Mongolia, Kyrgyzstan, Senegal, Ghana, Kenya, the Dominican Republic, the US Virgin Islands and Curaçao.","['CW', 'DO', 'FO', 'GH', 'GT', 'KE', 'KG', 'MN', 'SN', 'VI']",0,"['CUW', 'DOM', 'FRO', 'GHA', 'GTM', 'KEN', 'KGZ', 'MNG', 'SEN', 'VIR']"
462,"Parts of Bangladesh, parts of Nigeria and parts of Laos also have the bars visible.","['BD', 'LA', 'NG']",0,"['BGD', 'LAO', 'NGA']"
